mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__num_leaves,param_model__n_estimators,param_model__min_split_gain,param_model__min_child_samples,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_train_rmse,split1_train_rmse,split2_train_rmse,split3_train_rmse,split4_train_rmse,mean_train_rmse,std_train_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_train_mae,split1_train_mae,split2_train_mae,split3_train_mae,split4_train_mae,mean_train_mae,std_train_mae,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,model,search_stage,ranking_method,feature_subset,n_features,search_elapsed_seconds,cv_rmse,cv_mae,cv_r2,train_rmse,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__bootstrap
2.741633081436157,1.1188273090295016,0.01917896270751953,0.010064601283254817,0.95,2.0,0.05,63.0,700,0.05,20.0,12,0.02,0.85,"{'model__subsample': 0.95, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.05, 'model__num_leaves': 63, 'model__n_estimators': 700, 'model__min_split_gain': 0.05, 'model__min_child_samples': 20, 'model__max_depth': 12, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.85}",-3.7203366360737857,-6.740348092127443,-2.7215968485510866,-1.9991331596018251,-1.5750952427195655,-3.351301995814741,1.8439967230177021,2,-2.2060712017522124,-0.42783617636225385,-0.4551108575465388,-0.35532836396825057,-0.32278671952683186,-0.7534266638312175,0.7278888180684636,-3.2329468728539497,-5.145033171856758,-2.411858394769105,-1.692136226171282,-1.2393249423504065,-2.7442599216003005,1.3773025428543537,2,-1.6451764721686892,-0.2595899630818573,-0.2915937238013044,-0.2204227796518768,-0.19297604211546351,-0.5219517961638382,0.5626147954501889,-0.04632724210180661,-0.9166766867963336,-0.5537589280450497,0.021710217155266665,0.32557243148763904,-0.23389604166005684,0.44317564509317353,2,0.5504084975260211,0.9855310825346462,0.9940836606086012,0.9957090598572951,0.9963558467661234,0.9044176294585373,0.1770472343583464,LightGBMRegressor,randomized_search,RandomForestImportance,RandomForestImportance_top_100,100,67.43578506700032,3.351301995814741,2.7442599216003005,-0.23389604166005684,0.7534266638312175,,,,
0.4441701412200928,0.5715512999253926,0.01794090270996094,0.0025666055270108026,0.85,0.01,0.01,63.0,300,0.001,20.0,10,0.03,0.75,"{'model__subsample': 0.85, 'model__reg_lambda': 0.01, 'model__reg_alpha': 0.01, 'model__num_leaves': 63, 'model__n_estimators': 300, 'model__min_split_gain': 0.001, 'model__min_child_samples': 20, 'model__max_depth': 10, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.75}",-3.981274226015889,-7.107902252954825,-3.6413753509524636,-1.9328370193108988,-1.576815029516781,-3.6480407757501707,1.9653819180847247,13,-3.290110454805711,-0.5401105112416249,-0.6251043523901942,-0.5208221970039073,-0.47358097966372814,-1.0899456990210332,1.1011746629551271,-2.922928616997267,-5.481482358052823,-3.2690473295573894,-1.618010570221703,-1.1971988760425685,-2.89773355017435,1.5062387393576573,8,-2.9184158596314904,-0.3143624258553657,-0.39798187804463725,-0.31279803713200793,-0.28029704659350146,-0.8447710494514006,1.0375531655001389,-0.198249453348867,-1.1314105112579735,-1.7814223913529856,0.08551930440273103,0.32409886365952856,-0.5402928375795133,0.7931746592402277,5,-2.220446049250313e-16,0.9769406909780709,0.9888384699772048,0.9907812577157487,0.9921557068153622,0.7897432250972772,0.3949084128421217,LightGBMRegressor,randomized_search,RandomForestImportance,RandomForestImportance_top_100,100,67.43578506700032,3.6480407757501707,2.89773355017435,-0.5402928375795133,1.0899456990210332,,,,
0.8176969528198242,0.3457740145104554,0.019867563247680665,0.006809612883751957,0.75,1.0,0.05,127.0,1200,0.05,10.0,8,0.1,0.95,"{'model__subsample': 0.75, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.05, 'model__num_leaves': 127, 'model__n_estimators': 1200, 'model__min_split_gain': 0.05, 'model__min_child_samples': 10, 'model__max_depth': 8, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.95}",-2.6994518077456733,-7.072256795835303,-3.844491304090046,-1.8668965281197312,-1.7911385978967556,-3.4548470067375012,1.954359770337574,6,-0.13909600389623095,-0.10677167730547084,-0.10705563591088925,-0.10636947118624702,-0.1058736369379933,-0.11303328504736627,0.0130374254416495,-1.8798508065928603,-5.432034176718008,-3.4538143390143037,-1.5461572974862603,-1.4099717599470665,-2.7443656759516997,1.5290896491815136,3,-0.09497814927475602,-0.07081644649376087,-0.07765333476961354,-0.07600118666165555,-0.07512641358077951,-0.07891510615611311,0.008343222732737625,0.44912354324746473,-1.110086470686512,-2.1003720724879114,0.14685162444054256,0.12787234016743076,-0.4973222070637971,0.9640369929804818,3,0.9982126551631032,0.9990988581458032,0.9996726308450632,0.9996154731200951,0.9996079504332253,0.9992415135414581,0.0005547763542528833,LightGBMRegressor,randomized_search,RandomForestImportance,RandomForestImportance_top_100,100,67.43578506700032,3.4548470067375012,2.7443656759516997,-0.4973222070637971,0.11303328504736627,,,,
0.44642977714538573,0.21471315347084868,0.018850183486938475,0.00274975621235905,0.65,5.0,0.05,127.0,500,0.001,20.0,8,0.1,0.85,"{'model__subsample': 0.65, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.05, 'model__num_leaves': 127, 'model__n_estimators': 500, 'model__min_split_gain': 0.001, 'model__min_child_samples': 20, 'model__max_depth': 8, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.85}",-3.981274226015889,-8.044589882075394,-4.885626360628455,-2.0344574630794905,-1.5439445230147342,-4.097978490962793,2.3234009153159283,18,-3.290110454805711,-0.33115199982630694,-0.2760796548818223,-0.20638143244435353,-0.16290021511277744,-0.8533247514141943,1.2197559220197753,-2.922928616997267,-6.298932272842484,-3.8906030805667178,-1.6802401653748482,-1.221393992672524,-3.2028196256907684,1.810060459407864,18,-2.9184158596314904,-0.22425873747198358,-0.19770109184456783,-0.14451251279831873,-0.10923954684364162,-0.7188255497180005,1.1005267032753578,-0.198249453348867,-1.7301846867111026,-4.006988003968501,-0.013167616175611352,0.3519850021407577,-1.1193209516126648,1.6092522874976787,18,-2.220446049250313e-16,0.9913316628418734,0.9978228543052365,0.998552448750158,0.9990718703866031,0.7973557672567742,0.39868770022191813,LightGBMRegressor,randomized_search,RandomForestImportance,RandomForestImportance_top_100,100,67.43578506700032,4.097978490962793,3.2028196256907684,-1.1193209516126648,0.8533247514141943,,,,
0.15814580917358398,0.07402437577006314,0.020760393142700194,0.005944349866337375,0.95,2.0,0.0,63.0,200,0.1,5.0,5,0.1,0.85,"{'model__subsample': 0.95, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.0, 'model__num_leaves': 63, 'model__n_estimators': 200, 'model__min_split_gain': 0.1, 'model__min_child_samples': 5, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.85}",-2.3933537783197956,-7.132753946474642,-3.872743977896828,-1.9457871507788767,-1.8755750945597078,-3.4440427896059704,1.9798577209369284,5,-0.15121908696102893,-0.20460343111965407,-0.19559840746897755,-0.17754603202673017,-0.17624661517804427,-0.181042714550887,0.01839376895607312,-1.9715911359509044,-5.640771615051127,-3.7194226925915284,-1.5716624883568304,-1.5299442252140094,-2.88667843143288,1.5928510077070117,6,-0.0941574207415582,-0.12110182219496653,-0.12329560147907812,-0.12527548576999245,-0.12812954218265662,-0.11839197447365038,0.012336169419468069,0.5669711279863172,-1.1463408685387977,-2.1461079848347215,0.07322409445601963,0.04370785307961256,-0.5217091555703139,0.9887065347031944,4,0.9978875216505874,0.9966909231327066,0.9989071782870749,0.9989286912670701,0.9989135571545036,0.9982655742983886,0.0008824637864936615,LightGBMRegressor,randomized_search,RandomForestImportance,RandomForestImportance_top_100,100,67.43578506700032,3.4440427896059704,2.88667843143288,-0.5217091555703139,0.181042714550887,,,,
2.842002296447754,2.0769405427870358,0.03450021743774414,0.017917414390901904,0.75,2.0,0.1,15.0,1200,0.05,20.0,4,0.02,0.95,"{'model__subsample': 0.75, 'model__reg_lambda': 2.0, 'model__reg_alpha': 0.1, 'model__num_leaves': 15, 'model__n_estimators': 1200, 'model__min_split_gain': 0.05, 'model__min_child_samples': 20, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.95}",-3.981274226015889,-7.315472495013925,-4.2865317894395965,-1.774220944951517,-1.4543237702209926,-3.762364645128384,2.1084124855205255,15,-3.290110454805711,-0.3708458742160576,-0.35363227685087334,-0.26600413997726796,-0.25321953776353434,-0.9067624567226888,1.1925767754452576,-2.922928616997267,-5.703376806596165,-3.497056891220565,-1.4330111373162435,-1.127462444465152,-2.936767179319079,1.643356976085045,10,-2.9184158596314904,-0.2273969209448324,-0.24400215575590475,-0.1778060693092904,-0.1731223678613937,-0.7481486747005823,1.0854816163043293,-0.198249453348867,-1.2577142449071075,-2.8543233683820497,0.2294523934141225,0.4250317280250999,-0.7311605890397602,1.2106718130636276,12,-2.220446049250313e-16,0.9891290390866093,0.9964279092747631,0.997595252425012,0.9977573591043079,0.7961819119781385,0.3981036761568474,LightGBMRegressor,randomized_search,RandomForestImportance,RandomForestImportance_top_100,100,67.43578506700032,3.762364645128384,2.936767179319079,-0.7311605890397602,0.9067624567226888,,,,
0.200785493850708,0.23483558425040554,0.016176557540893553,0.0012439488174244668,0.95,1.0,0.01,127.0,200,0.01,50.0,10,0.05,0.85,"{'model__subsample': 0.95, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 200, 'model__min_split_gain': 0.01, 'model__min_child_samples': 50, 'model__max_depth': 10, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.85}",-3.981274226015889,-10.429217026189546,-6.644161411812022,-1.4826106333707805,-1.53465838368761,-4.814384336215169,3.388976868293708,22,-3.290110454805711,-3.556800321290545,-2.2976660675055656,-1.6149041310223986,-1.2779748527966623,-2.407491165484177,0.8962132787984034,-2.922928616997267,-9.223062775871279,-6.270883114335238,-1.2030360277849654,-1.1554071799879453,-4.155063542995339,3.1429880656932254,22,-2.9184158596314904,-3.046925899202591,-1.628494814841524,-1.1091525627895609,-0.8859409051209757,-1.9177860083172285,0.9031609771650279,-0.198249453348867,-3.588678384737471,-8.260115412863938,0.4619306014343466,0.35975660403598586,-2.245071209095989,3.3552497091512525,21,-2.220446049250313e-16,-2.220446049250313e-16,0.8492030674749098,0.9113688887056313,0.9428771417084935,0.5406898195778068,0.4424994916359352,LightGBMRegressor,randomized_search,RandomForestImportance,RandomForestImportance_top_100,100,67.43578506700032,4.814384336215169,4.155063542995339,-2.245071209095989,2.407491165484177,,,,
0.8704235076904296,0.6725391894493769,0.020648908615112305,0.003451789633668467,0.95,0.01,1.0,15.0,300,0.1,10.0,12,0.03,0.95,"{'model__subsample': 0.95, 'model__reg_lambda': 0.01, 'model__reg_alpha': 1.0, 'model__num_leaves': 15, 'model__n_estimators': 300, 'model__min_split_gain': 0.1, 'model__min_child_samples': 10, 'model__max_depth': 12, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.95}",-2.2553979063326643,-7.39790665486417,-4.5884602341494825,-1.6025635070421618,-1.8606506242541183,-3.540995785328519,2.200308373451925,10,-0.24468557138356328,-0.3205607926365984,-0.3243224673006232,-0.3120151105785647,-0.3057313381324898,-0.30146305600636786,0.029122235756250517,-1.8568874022883461,-5.735131124037797,-4.32771309793714,-1.3379486439445858,-1.556579763672506,-2.962852006376075,1.7543914938698906,12,-0.16171639118695924,-0.17989644882489134,-0.2031959871901402,-0.1882386944005999,-0.19190094787869563,-0.18498969389625725,0.01383747314899283,0.6154530238265329,-1.308882882318883,-3.4164162063584698,0.37134182134621607,0.05886626508028492,-0.7359275956848638,1.496480495978889,13,0.9944691005294762,0.9918772733684271,0.996995496205596,0.9966914023444061,0.9967307718604652,0.9953528088616743,0.0019621072156814834,LightGBMRegressor,randomized_search,RandomForestImportance,RandomForestImportance_top_100,100,67.43578506700032,3.540995785328519,2.962852006376075,-0.7359275956848638,0.30146305600636786,,,,
0.3159798145294189,0.4203507562225959,0.02075514793395996,0.006181059036246111,1.0,0.5,0.0,95.0,700,0.05,50.0,4,0.01,0.75,"{'model__subsample': 1.0, 'model__reg_lambda': 0.5, 'model__reg_alpha': 0.0, 'model__num_leaves': 95, 'model__n_estimators': 700, 'model__min_split_gain': 0.05, 'model__min_child_samples': 50, 'model__max_depth': 4, 'model__learning_rate': 0.01, 'model__colsample_bytree': 0.75}",-3.981274226015889,-10.429217026189546,-6.504598843329754,-1.5342206553216589,-1.5483024770638856,-4.799522645584147,3.361633644734942,21,-3.290110454805711,-3.556800321290545,-2.293683112898755,-1.6139730258662994,-1.4456261228199268,-2.4400386075362475,0.8558550504165451,-2.922928616997267,-9.223062775871279,-6.079756840570819,-1.2677241713544247,-1.1859909882439437,-4.135892678607546,3.100241921599868,21,-2.9184158596314904,-3.046925899202591,-1.6034462164481902,-1.0870657308058065,-0.961104806198357,-1.9233917024572869,0.8922112395844815,-0.198249453348867,-3.588678384737471,-7.875178276874237,0.4238179520564024,0.34832165142398586,-2.1779933022960374,3.2099540118977083,20,-2.220446049250313e-16,-2.220446049250313e-16,0.849725420802903,0.9114710633083817,0.9269067472554315,0.5376206462733432,0.4397247119773896,LightGBMRegressor,randomized_search,RandomForestImportance,RandomForestImportance_top_100,100,67.43578506700032,4.799522645584147,4.135892678607546,-2.1779933022960374,2.4400386075362475,,,,
0.8434112071990967,0.329938844856096,0.01684398651123047,0.0033549535985013712,0.85,5.0,1.0,95.0,900,0.0,20.0,-1,0.03,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 95, 'model__n_estimators': 900, 'model__min_split_gain': 0.0, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.85}",-3.7179523553507705,-7.114172675850829,-3.9584814725516124,-1.7963133187316,-1.5332048337737958,-3.6240249312517214,2.000693541585263,12,-2.2063024167782714,-0.3610916044480976,-0.3411922390644358,-0.27221431126126483,-0.25248296695373496,-0.6866567077011609,0.7609113948134255,-3.229944069343235,-5.527150355772068,-3.4452700403263723,-1.484084564572214,-1.186637062736778,-2.9746172185501334,1.5633740388118718,13,-1.6434648741488693,-0.2192500595121784,-0.23691655192906808,-0.18131405314593754,-0.16396818571410163,-0.4889827448900309,0.5778263686487227,-0.04498653629673899,-1.1351727296649243,-2.286951406097942,0.2101433988824266,0.36096884126398043,-0.5791996863826396,1.0017869052253405,7,0.5503142505602651,0.9896933907103596,0.9966748061078352,0.9974816585631289,0.9977703870194955,0.9063868985922168,0.1780611163619738,LightGBMRegressor,randomized_search,RandomForestImportance,RandomForestImportance_top_100,100,67.43578506700032,3.6240249312517214,2.9746172185501334,-0.5791996863826396,0.6866567077011609,,,,
