"Date","EUR_mean","EUR_median","EUR_std","EUR_range","EUR_pct_change","GBP_mean","GBP_median","GBP_std","GBP_range","GBP_pct_change","USD_mean","USD_median","USD_std","USD_range","USD_pct_change","SDR_mean","SDR_median","SDR_std","SDR_range","SDR_pct_change","YEN_mean","YEN_median","YEN_std","YEN_range","YEN_pct_change","ZAR_mean","ZAR_median","ZAR_std","ZAR_range","ZAR_pct_change"
2015-02-01,0.091575,0.0915499999999999,0.0003019869554492,0.00085,0.0002762035691319,0.067785,0.067725,0.0002416207058905,0.00065,-0.0069178972908811,0.10399,0.10395,0.0004042768235249,0.0010999999999999,-0.0004833200194006,0.073615,0.07365,0.0001889627769873,0.0004999999999999,-0.0010162526480799,12.342,12.3625,0.0413512981799967,0.11,0.0057326217481069,1.205215,1.20465,0.0031046152501001,0.00845,0.0008119670072977
2015-03-01,0.0932506666666666,0.0933,0.0003317262900382,0.00088,0.0043280409301426,0.067476,0.06746,0.0002333068431269,0.0006199999999999,0.0041854783531473,0.100861333333333,0.10084,0.0005698831321133,0.00156,-0.0026011803617372,0.0728546666666666,0.07288,0.0002236626231002,0.0005999999999999,3.44E-05,12.128,12.122,0.0519089791125026,0.144,-0.0056685320940147,1.21773866666667,1.21736,0.0038266179344003,0.0101399999999999,-0.0002955762153317
2015-04-01,0.09358,0.0938,0.0005695284399948,0.001425,-0.0090640587016386,0.06755875,0.0675,0.0002511304397955,0.00065,-0.0021732872790511,0.1011725,0.1012875,0.000500949847761,0.0013999999999999,9.51E-05,0.07305625,0.0731,0.0001873182316243,0.0005,-0.0027327943870017,12.0905,12.10625,0.0408929117265311,0.105,0.0006689174694861,1.21451125,1.2136375,0.0031227720706739,0.00815,0.0031753827632717
2015-05-01,0.09148375,0.0915875,0.0004438380686211,0.00125,0.0008843275665332,0.065865,0.0659375,0.0002568137198119,0.0006749999999999,-0.0002818716983253,0.1019425,0.1020375,0.000417970899925,0.0010499999999999,0.0019889282593456,0.07264875,0.072725,0.0002159801619235,0.00055,0.0020861082853968,12.332125,12.34125,0.0439679327695269,0.1125,0.007545608078882,1.2213625,1.2205125,0.0035446489321056,0.0089999999999998,-0.0018613565365954
2015-06-01,0.089845,0.08972,0.00038500488514,0.0010199999999999,-0.0003011744951643,0.0646009999999999,0.0646299999999999,0.000230000950279,0.00064,-0.0070512064550446,0.100631,0.10071,0.0003909732818537,0.00112,-0.0019614376480854,0.071635,0.0716,0.0001954899303243,0.00054,-0.0021822531723814,12.4306,12.439,0.0419838356600012,0.112,-0.0047893567519158,1.238514,1.23877,0.0035247428704579,0.0097399999999999,0.0022628844576
2015-07-01,0.090505,0.090475,0.0003824364303391,0.0010249999999999,-0.0035450902503663,0.06398875,0.06395,0.0002220747616301,0.0005749999999999,-0.0042902741246432,0.09955125,0.09955,0.0002436395313263,0.000625,-0.0030065679840003,0.07131625,0.0713375,0.0001593519979767,0.000425,-0.0034897406724468,12.280625,12.28625,0.0431625048796631,0.110000000000001,-0.0012022755684135,1.24417125,1.244125,0.0026825764317425,0.0070249999999999,0.0034112976968162
2015-08-01,0.088085,0.0882749999999999,0.0006733767100469,0.001875,-0.0082301670231372,0.0629499999999999,0.06295,0.0002778737417381,0.0008,-0.0003698497273634,0.09817,0.09825,0.0003083141566834,0.0008,-0.0048485133195964,0.069975,0.070025,0.0002831887942108,0.000775,-0.005325822206737,12.0905,12.115,0.0630629536719216,0.175,-0.0067085942174115,1.268015,1.267175,0.0051413878312836,0.013925,0.0057269039251436
2015-09-01,0.0850653333333333,0.08504,0.0004912904119154,0.0012999999999999,-0.0003111829873402,0.0623346666666666,0.0623599999999999,0.0002377485128518,0.00062,0.0023167931875876,0.0955693333333333,0.0955999999999999,0.0006131225105642,0.0016199999999999,-0.0012933467150302,0.067976,0.06804,0.000379919637895,0.00102,-0.0004368972538632,11.4786666666667,11.5,0.0972039330765941,0.26,-0.0007391665030462,1.30551333333333,1.3045,0.0074240527760819,0.01986,0.000661325088662
2015-10-01,0.08576,0.085675,0.0004219262292275,0.00115,0.0038063335699797,0.062695,0.062725,0.0001950230693499,0.0005,-0.0028166314256294,0.0963,0.0963499999999999,0.0004938257559059,0.0013499999999999,0.0008244491391416,0.068475,0.0685,0.0002446153509648,0.00065,0.0014694352010345,11.56,11.5575,0.0453492921605228,0.120000000000001,0.0023922718611818,1.29572,1.2951,0.0047663309396127,0.0126499999999999,-0.0014759172665573
2015-11-01,0.0867749999999999,0.0867749999999999,0.0002829654162906,0.0008,0.0020557642660463,0.061285,0.061275,0.0002417604436235,0.000675,-0.0007862250493132,0.09314,0.0932,0.0004875803677426,0.00135,-0.0063183471575222,0.06741,0.06745,0.00026074725112,0.0006999999999999,-0.0029267247028175,11.4165,11.4375,0.0444758568341746,0.115,-0.0028347335093239,1.31599,1.3153,0.0051048894182038,0.0137749999999999,0.0026085991203752
2015-12-01,0.083211,0.08317,0.0006029410191315,0.00156,-0.008593106485535,0.0604676666666666,0.06041,0.0003523887076617,0.0009,-0.0015576376593906,0.0905586666666666,0.09046,0.0004123207166906,0.00106,-0.0048471121639124,0.0653233333333333,0.06525,0.0003044886706733,0.00078,-0.0057384122710176,11.0131666666667,10.993,0.0759898573248545,0.186,-0.0090191040261895,1.35829066666667,1.36,0.0064411807358761,0.0161199999999999,0.0060550969213798
2016-01-01,0.079615,0.07955,0.0007367022496823,0.0020499999999999,-0.000525733137408,0.0601,0.06015,0.000363837343798,0.00105,0.005943675328593,0.086505,0.086425,0.0005899121617224,0.0016499999999999,-0.0005655321323622,0.062605,0.06255,0.0004977550672656,0.001425,0.0011311546918316,10.2275,10.2075,0.136638674942672,0.375,0.0045805533679964,1.417935,1.41935,0.010999965398691,0.0311249999999998,0.0001530233397298
2016-02-01,0.07972,0.079675,0.0005357636746216,0.00145,-0.002587199919842,0.06192,0.062025,0.0003604033384404,0.00105,0.002183907123761,0.08862,0.0887749999999999,0.0006250732910309,0.001725,-0.0003797013835327,0.063535,0.0636,0.0003573453779873,0.0009999999999999,-0.001805283773634,10.148,10.155,0.0720847221867973,0.195,-0.0113714955033963,1.398045,1.39705,0.0081380445163221,0.0226500000000001,0.0022286375097465
2016-03-01,0.0807293333333333,0.08086,0.0003606654543032,0.00092,0.0012704949058054,0.0631893333333333,0.06322,0.0003297287174304,0.0009,0.0079491417467888,0.08992,0.08996,0.0006137309153828,0.0017,0.0103634840120768,0.0643906666666666,0.06446,0.0002978812275263,0.00082,0.0071987607647249,10.1456,10.162,0.0579614142796223,0.158,0.0076026877015566,1.38012933333333,1.37856,0.0067500193671857,0.01848,-0.0067229599896195
2016-04-01,0.0817275,0.081825,0.0003136772946089,0.000825,0.0033635306333426,0.0647099999999999,0.0647,0.0002189981842071,0.0005999999999999,-0.0003673684214582,0.0926387499999999,0.0925624999999999,0.0002855067398051,0.000775,0.0013388096666009,0.06574875,0.0657125,0.0002020161843011,0.000525,0.001127679813893,10.131125,10.12375,0.0925591619717042,0.2275,-0.0090553881170738,1.35264875,1.3538,0.003993681448157,0.0106499999999999,-0.0007699431019635
2016-05-01,0.0800559999999999,0.08005,0.0002824474076628,0.0008199999999999,0.00080447597642,0.062255,0.06237,0.0004276549172448,0.0011799999999999,0.0041084103522119,0.090397,0.0903799999999999,0.0005889945476464,0.0016199999999999,-0.0028102241814063,0.064105,0.06409,0.0003076205055792,0.00086,-0.0001700922976877,9.843,9.852,0.0521638950498655,0.15,-0.0021483893057543,1.388211,1.38855,0.0067060864909671,0.0185999999999999,0.0009636833795723
2016-06-01,0.0814025,0.0813625,0.0003237526065653,0.0008749999999999,0.0067512052154913,0.064995,0.064675,0.0008090597108033,0.0020499999999999,0.0226717064706155,0.09135875,0.0914249999999999,0.0007748502539873,0.002075,0.001252503325696,0.06493375,0.0648875,0.0003607853028464,0.001,0.0046469185685842,9.54425,9.60625,0.13163587556663,0.3175,-0.009031684454488,1.37133375,1.372125,0.0075364603032182,0.0207999999999999,-0.0040376080130977
2016-07-01,0.08388,0.08385,0.0001763361398256,0.0005,0.0032987955233291,0.0705575,0.07055,0.0004235714007201,0.0011999999999999,-0.0002458717824186,0.09282875,0.0927875,0.0003538661653427,0.0010249999999999,0.0053830560239863,0.06674625,0.0667,0.0001751704693156,0.0004749999999999,0.0045047596619909,9.665625,9.65,0.0691032992431956,0.1675,0.0062906747958783,1.33453625,1.3351875,0.0033663481334188,0.0094499999999999,-0.0041105772105163
2016-08-01,0.084712,0.0847,0.0004589855893402,0.0012399999999999,-0.0046285223213508,0.072364,0.0722199999999999,0.0006241725797499,0.00164,-0.0081198444729367,0.0949,0.09482,0.0005244878438805,0.00152,-0.0057344930608287,0.067856,0.06782,0.0003729802151096,0.0010399999999999,-0.0048860550339521,9.6328,9.628,0.0489792062722725,0.138,-0.000553845691801,1.314208,1.3149,0.0071146482312385,0.0197999999999999,0.0054803570108477
2016-09-01,0.08435,0.0843,0.0004755994607303,0.0012749999999999,0.001232609067339,0.0720716666666666,0.072125,0.0004174087943992,0.0011499999999999,0.0120158288822956,0.0946399999999999,0.09475,0.0005590454051287,0.0014,0.0026942380128117,0.0676416666666666,0.067675,0.0003395700640192,0.0009,0.0030040437806531,9.625,9.6325,0.0302009724653317,0.0874999999999999,-0.0007394810994214,1.319175,1.318725,0.0068969583590377,0.018075,-0.0026000030416865
2016-10-01,0.08529,0.0852499999999999,0.0002961524999928,0.00085,0.0003026468015104,0.07629,0.076175,0.0003636006763542,0.0009999999999999,0.0089887786770189,0.09399,0.0939,0.0003794330348156,0.00105,-0.00473440499767,0.06812,0.0681,0.0002099971658954,0.0005749999999999,-0.0014609067449058,9.7635,9.7525,0.0351428010778068,0.0924999999999998,-0.0010256276710984,1.310555,1.3113,0.0039585306795073,0.01075,0.0017802910239274
