Date,BDI_Close_mean,BDI_Close_median,BDI_Close_min,BDI_Close_max,BDI_Close_range,BDI_Close_std,BDI_Close_variance,BDI_Close_first,BDI_Close_last,BDI_Close_pct_change,BDI_Close_count,BDI_High_mean,BDI_High_median,BDI_High_min,BDI_High_max,BDI_High_range,BDI_High_std,BDI_High_variance,BDI_High_first,BDI_High_last,BDI_High_pct_change,BDI_High_count,BDI_Low_mean,BDI_Low_median,BDI_Low_min,BDI_Low_max,BDI_Low_range,BDI_Low_std,BDI_Low_variance,BDI_Low_first,BDI_Low_last,BDI_Low_pct_change,BDI_Low_count
2000-03-27,1639.8,1638.0,1623.0,1660.0,37.0,14.019985734657507,196.56,1623.0,1660.0,0.02279728897104128,5,1639.8,1638.0,1623.0,1660.0,37.0,14.019985734657507,196.56,1623.0,1660.0,0.02279728897104128,5,1639.8,1638.0,1623.0,1660.0,37.0,14.019985734657507,196.56,1623.0,1660.0,0.02279728897104128,5
2000-04-03,1678.0,1679.0,1669.0,1684.0,15.0,5.253570214625479,27.6,1669.0,1684.0,0.008987417615338526,5,1678.0,1679.0,1669.0,1684.0,15.0,5.253570214625479,27.6,1669.0,1684.0,0.008987417615338526,5,1678.0,1679.0,1669.0,1684.0,15.0,5.253570214625479,27.6,1669.0,1684.0,0.008987417615338526,5
2000-04-10,1682.5,1682.5,1679.0,1686.0,7.0,2.692582403567252,7.25,1686.0,1679.0,-0.004151838671411625,4,1682.5,1682.5,1679.0,1686.0,7.0,2.692582403567252,7.25,1686.0,1679.0,-0.004151838671411625,4,1682.5,1682.5,1679.0,1686.0,7.0,2.692582403567252,7.25,1686.0,1679.0,-0.004151838671411625,4
2000-04-17,1665.25,1665.5,1656.0,1674.0,18.0,7.119515432949071,50.6875,1674.0,1656.0,-0.010752688172043012,4,1665.25,1665.5,1656.0,1674.0,18.0,7.119515432949071,50.6875,1674.0,1656.0,-0.010752688172043012,4,1665.25,1665.5,1656.0,1674.0,18.0,7.119515432949071,50.6875,1674.0,1656.0,-0.010752688172043012,4
2000-04-24,1637.75,1638.0,1628.0,1647.0,19.0,7.048936089935842,49.6875,1647.0,1628.0,-0.01153612629022465,4,1637.75,1638.0,1628.0,1647.0,19.0,7.048936089935842,49.6875,1647.0,1628.0,-0.01153612629022465,4,1637.75,1638.0,1628.0,1647.0,19.0,7.048936089935842,49.6875,1647.0,1628.0,-0.01153612629022465,4
2000-05-01,1613.75,1612.0,1609.0,1622.0,13.0,5.356071321407137,28.6875,1622.0,1609.0,-0.008014796547472256,4,1613.75,1612.0,1609.0,1622.0,13.0,5.356071321407137,28.6875,1622.0,1609.0,-0.008014796547472256,4,1613.75,1612.0,1609.0,1622.0,13.0,5.356071321407137,28.6875,1622.0,1609.0,-0.008014796547472256,4
2000-05-08,1611.4,1611.0,1607.0,1616.0,9.0,3.261901286060018,10.639999999999997,1607.0,1616.0,0.005600497822028625,5,1611.4,1611.0,1607.0,1616.0,9.0,3.261901286060018,10.639999999999997,1607.0,1616.0,0.005600497822028625,5,1611.4,1611.0,1607.0,1616.0,9.0,3.261901286060018,10.639999999999997,1607.0,1616.0,0.005600497822028625,5
2000-05-15,1609.5,1609.5,1607.0,1612.0,5.0,1.8027756377319946,3.25,1612.0,1607.0,-0.003101736972704715,4,1609.5,1609.5,1607.0,1612.0,5.0,1.8027756377319946,3.25,1612.0,1607.0,-0.003101736972704715,4,1609.5,1609.5,1607.0,1612.0,5.0,1.8027756377319946,3.25,1612.0,1607.0,-0.003101736972704715,4
2000-05-22,1590.2,1589.0,1576.0,1606.0,30.0,10.777754868245983,116.16,1606.0,1576.0,-0.0186799501867995,5,1590.2,1589.0,1576.0,1606.0,30.0,10.777754868245983,116.16,1606.0,1576.0,-0.0186799501867995,5,1590.2,1589.0,1576.0,1606.0,30.0,10.777754868245983,116.16,1606.0,1576.0,-0.0186799501867995,5
2000-05-29,1564.75,1564.0,1562.0,1569.0,7.0,2.947456530637899,8.6875,1569.0,1562.0,-0.004461440407903123,4,1564.75,1564.0,1562.0,1569.0,7.0,2.947456530637899,8.6875,1569.0,1562.0,-0.004461440407903123,4,1564.75,1564.0,1562.0,1569.0,7.0,2.947456530637899,8.6875,1569.0,1562.0,-0.004461440407903123,4
2000-06-05,1561.0,1561.0,1559.0,1564.0,5.0,1.8973665961010275,3.6,1561.0,1564.0,0.0019218449711723255,5,1561.0,1561.0,1559.0,1564.0,5.0,1.8973665961010275,3.6,1561.0,1564.0,0.0019218449711723255,5,1561.0,1561.0,1559.0,1564.0,5.0,1.8973665961010275,3.6,1561.0,1564.0,0.0019218449711723255,5
2000-06-12,1573.6,1570.0,1566.0,1586.0,20.0,7.172168430816443,51.44,1566.0,1586.0,0.01277139208173691,5,1573.6,1570.0,1566.0,1586.0,20.0,7.172168430816443,51.44,1566.0,1586.0,0.01277139208173691,5,1573.6,1570.0,1566.0,1586.0,20.0,7.172168430816443,51.44,1566.0,1586.0,0.01277139208173691,5
2000-06-19,1609.4,1612.0,1592.0,1624.0,32.0,12.191800523302536,148.64000000000001,1592.0,1624.0,0.020100502512562814,5,1609.4,1612.0,1592.0,1624.0,32.0,12.191800523302536,148.64000000000001,1592.0,1624.0,0.020100502512562814,5,1609.4,1612.0,1592.0,1624.0,32.0,12.191800523302536,148.64000000000001,1592.0,1624.0,0.020100502512562814,5
2000-06-26,1621.2,1621.0,1616.0,1626.0,10.0,3.867815921162743,14.959999999999999,1626.0,1616.0,-0.006150061500615006,5,1621.2,1621.0,1616.0,1626.0,10.0,3.867815921162743,14.959999999999999,1626.0,1616.0,-0.006150061500615006,5,1621.2,1621.0,1616.0,1626.0,10.0,3.867815921162743,14.959999999999999,1626.0,1616.0,-0.006150061500615006,5
2000-07-03,1606.8,1607.0,1601.0,1613.0,12.0,4.4,19.360000000000003,1613.0,1601.0,-0.007439553626782393,5,1606.8,1607.0,1601.0,1613.0,12.0,4.4,19.360000000000003,1613.0,1601.0,-0.007439553626782393,5,1606.8,1607.0,1601.0,1613.0,12.0,4.4,19.360000000000003,1613.0,1601.0,-0.007439553626782393,5
2000-07-10,1605.8,1604.0,1600.0,1616.0,16.0,6.079473661428265,36.96,1600.0,1616.0,0.01,5,1605.8,1604.0,1600.0,1616.0,16.0,6.079473661428265,36.96,1600.0,1616.0,0.01,5,1605.8,1604.0,1600.0,1616.0,16.0,6.079473661428265,36.96,1600.0,1616.0,0.01,5
2000-07-17,1626.0,1626.0,1621.0,1629.0,8.0,2.756809750418044,7.6,1621.0,1628.0,0.00431832202344232,5,1626.0,1626.0,1621.0,1629.0,8.0,2.756809750418044,7.6,1621.0,1628.0,0.00431832202344232,5,1626.0,1626.0,1621.0,1629.0,8.0,2.756809750418044,7.6,1621.0,1628.0,0.00431832202344232,5
2000-07-24,1629.6,1629.0,1628.0,1634.0,6.0,2.244994432064365,5.04,1629.0,1634.0,0.003069367710251688,5,1629.6,1629.0,1628.0,1634.0,6.0,2.244994432064365,5.04,1629.0,1634.0,0.003069367710251688,5,1629.6,1629.0,1628.0,1634.0,6.0,2.244994432064365,5.04,1629.0,1634.0,0.003069367710251688,5
2000-07-31,1645.25,1645.5,1642.0,1648.0,6.0,2.165063509461097,4.6875,1642.0,1648.0,0.0036540803897685747,4,1645.25,1645.5,1642.0,1648.0,6.0,2.165063509461097,4.6875,1642.0,1648.0,0.0036540803897685747,4,1645.25,1645.5,1642.0,1648.0,6.0,2.165063509461097,4.6875,1642.0,1648.0,0.0036540803897685747,4
2000-08-07,1644.2,1642.0,1640.0,1651.0,11.0,4.166533331199932,17.360000000000003,1651.0,1640.0,-0.006662628709872804,5,1644.2,1642.0,1640.0,1651.0,11.0,4.166533331199932,17.360000000000003,1651.0,1640.0,-0.006662628709872804,5,1644.2,1642.0,1640.0,1651.0,11.0,4.166533331199932,17.360000000000003,1651.0,1640.0,-0.006662628709872804,5
2000-08-14,1632.6,1632.0,1629.0,1637.0,8.0,2.727636339397171,7.4399999999999995,1637.0,1629.0,-0.004886988393402566,5,1632.6,1632.0,1629.0,1637.0,8.0,2.727636339397171,7.4399999999999995,1637.0,1629.0,-0.004886988393402566,5,1632.6,1632.0,1629.0,1637.0,8.0,2.727636339397171,7.4399999999999995,1637.0,1629.0,-0.004886988393402566,5
2000-08-21,1631.0,1629.0,1627.0,1638.0,11.0,4.049691346263317,16.4,1628.0,1638.0,0.006142506142506142,5,1631.0,1629.0,1627.0,1638.0,11.0,4.049691346263317,16.4,1628.0,1638.0,0.006142506142506142,5,1631.0,1629.0,1627.0,1638.0,11.0,4.049691346263317,16.4,1628.0,1638.0,0.006142506142506142,5
2000-08-28,1649.75,1648.5,1641.0,1661.0,20.0,7.595228765481656,57.6875,1641.0,1661.0,0.01218769043266301,4,1649.75,1648.5,1641.0,1661.0,20.0,7.595228765481656,57.6875,1641.0,1661.0,0.01218769043266301,4,1649.75,1648.5,1641.0,1661.0,20.0,7.595228765481656,57.6875,1641.0,1661.0,0.01218769043266301,4
2000-09-04,1679.6,1676.0,1666.0,1696.0,30.0,11.217842929904126,125.84,1666.0,1696.0,0.01800720288115246,5,1679.6,1676.0,1666.0,1696.0,30.0,11.217842929904126,125.84,1666.0,1696.0,0.01800720288115246,5,1679.6,1676.0,1666.0,1696.0,30.0,11.217842929904126,125.84,1666.0,1696.0,0.01800720288115246,5
2000-09-11,1707.8,1708.0,1701.0,1714.0,13.0,4.534313619501853,20.560000000000002,1701.0,1714.0,0.007642563198118754,5,1707.8,1708.0,1701.0,1714.0,13.0,4.534313619501853,20.560000000000002,1701.0,1714.0,0.007642563198118754,5,1707.8,1708.0,1701.0,1714.0,13.0,4.534313619501853,20.560000000000002,1701.0,1714.0,0.007642563198118754,5
2000-09-18,1730.2,1732.0,1719.0,1738.0,19.0,7.249827584156743,52.56,1719.0,1738.0,0.011052937754508435,5,1730.2,1732.0,1719.0,1738.0,19.0,7.249827584156743,52.56,1719.0,1738.0,0.011052937754508435,5,1730.2,1732.0,1719.0,1738.0,19.0,7.249827584156743,52.56,1719.0,1738.0,0.011052937754508435,5
2000-09-25,1738.6,1739.0,1737.0,1740.0,3.0,1.019803902718557,1.04,1740.0,1739.0,-0.0005747126436781609,5,1738.6,1739.0,1737.0,1740.0,3.0,1.019803902718557,1.04,1740.0,1739.0,-0.0005747126436781609,5,1738.6,1739.0,1737.0,1740.0,3.0,1.019803902718557,1.04,1740.0,1739.0,-0.0005747126436781609,5
2000-10-02,1726.2,1726.0,1720.0,1735.0,15.0,5.491812087098393,30.160000000000004,1735.0,1720.0,-0.008645533141210375,5,1726.2,1726.0,1720.0,1735.0,15.0,5.491812087098393,30.160000000000004,1735.0,1720.0,-0.008645533141210375,5,1726.2,1726.0,1720.0,1735.0,15.0,5.491812087098393,30.160000000000004,1735.0,1720.0,-0.008645533141210375,5
2000-10-09,1719.0,1719.0,1718.0,1721.0,3.0,1.0954451150103321,1.2,1719.0,1721.0,0.0011634671320535194,5,1719.0,1719.0,1718.0,1721.0,3.0,1.0954451150103321,1.2,1719.0,1721.0,0.0011634671320535194,5,1719.0,1719.0,1718.0,1721.0,3.0,1.0954451150103321,1.2,1719.0,1721.0,0.0011634671320535194,5
2000-10-16,1731.8,1732.0,1724.0,1740.0,16.0,5.81033561853358,33.760000000000005,1724.0,1740.0,0.009280742459396751,5,1731.8,1732.0,1724.0,1740.0,16.0,5.81033561853358,33.760000000000005,1724.0,1740.0,0.009280742459396751,5,1731.8,1732.0,1724.0,1740.0,16.0,5.81033561853358,33.760000000000005,1724.0,1740.0,0.009280742459396751,5
2000-10-23,1750.6,1751.0,1744.0,1756.0,12.0,4.2708313008125245,18.240000000000002,1744.0,1756.0,0.006880733944954129,5,1750.6,1751.0,1744.0,1756.0,12.0,4.2708313008125245,18.240000000000002,1744.0,1756.0,0.006880733944954129,5,1750.6,1751.0,1744.0,1756.0,12.0,4.2708313008125245,18.240000000000002,1744.0,1756.0,0.006880733944954129,5
2000-10-30,1759.8,1759.0,1758.0,1762.0,4.0,1.469693845669907,2.16,1758.0,1762.0,0.0022753128555176336,5,1759.8,1759.0,1758.0,1762.0,4.0,1.469693845669907,2.16,1758.0,1762.0,0.0022753128555176336,5,1759.8,1759.0,1758.0,1762.0,4.0,1.469693845669907,2.16,1758.0,1762.0,0.0022753128555176336,5
2000-11-06,1755.0,1756.0,1747.0,1761.0,14.0,5.019960159204453,25.2,1761.0,1747.0,-0.007950028392958546,5,1755.0,1756.0,1747.0,1761.0,14.0,5.019960159204453,25.2,1761.0,1747.0,-0.007950028392958546,5,1755.0,1756.0,1747.0,1761.0,14.0,5.019960159204453,25.2,1761.0,1747.0,-0.007950028392958546,5
2000-11-13,1724.8,1723.0,1711.0,1742.0,31.0,11.124747188138704,123.75999999999999,1742.0,1711.0,-0.017795637198622274,5,1724.8,1723.0,1711.0,1742.0,31.0,11.124747188138704,123.75999999999999,1742.0,1711.0,-0.017795637198622274,5,1724.8,1723.0,1711.0,1742.0,31.0,11.124747188138704,123.75999999999999,1742.0,1711.0,-0.017795637198622274,5
2000-11-20,1697.8,1696.0,1691.0,1708.0,17.0,6.11228271597445,37.36,1708.0,1691.0,-0.009953161592505855,5,1697.8,1696.0,1691.0,1708.0,17.0,6.11228271597445,37.36,1708.0,1691.0,-0.009953161592505855,5,1697.8,1696.0,1691.0,1708.0,17.0,6.11228271597445,37.36,1708.0,1691.0,-0.009953161592505855,5
2000-11-27,1677.0,1678.0,1664.0,1688.0,24.0,8.390470785361213,70.4,1688.0,1664.0,-0.014218009478672985,5,1677.0,1678.0,1664.0,1688.0,24.0,8.390470785361213,70.4,1688.0,1664.0,-0.014218009478672985,5,1677.0,1678.0,1664.0,1688.0,24.0,8.390470785361213,70.4,1688.0,1664.0,-0.014218009478672985,5
2000-12-04,1639.4,1639.0,1621.0,1657.0,36.0,12.2245654319489,149.44,1657.0,1621.0,-0.02172601086300543,5,1639.4,1639.0,1621.0,1657.0,36.0,12.2245654319489,149.44,1657.0,1621.0,-0.02172601086300543,5,1639.4,1639.0,1621.0,1657.0,36.0,12.2245654319489,149.44,1657.0,1621.0,-0.02172601086300543,5
2000-12-11,1592.4,1587.0,1581.0,1614.0,33.0,12.370933675353692,153.04000000000002,1614.0,1582.0,-0.01982651796778191,5,1592.4,1587.0,1581.0,1614.0,33.0,12.370933675353692,153.04000000000002,1614.0,1582.0,-0.01982651796778191,5,1592.4,1587.0,1581.0,1614.0,33.0,12.370933675353692,153.04000000000002,1614.0,1582.0,-0.01982651796778191,5
2000-12-18,1591.6,1592.0,1584.0,1598.0,14.0,5.122499389946279,26.24,1584.0,1598.0,0.008838383838383838,5,1591.6,1592.0,1584.0,1598.0,14.0,5.122499389946279,26.24,1584.0,1598.0,0.008838383838383838,5,1591.6,1592.0,1584.0,1598.0,14.0,5.122499389946279,26.24,1584.0,1598.0,0.008838383838383838,5
2000-12-25,1599.0,1599.0,1598.0,1600.0,2.0,0.816496580927726,0.6666666666666666,1600.0,1599.0,-0.000625,3,1599.0,1599.0,1598.0,1600.0,2.0,0.816496580927726,0.6666666666666666,1600.0,1599.0,-0.000625,3,1599.0,1599.0,1598.0,1600.0,2.0,0.816496580927726,0.6666666666666666,1600.0,1599.0,-0.000625,3
2001-01-01,1595.0,1595.0,1591.0,1599.0,8.0,2.9154759474226504,8.5,1599.0,1591.0,-0.0050031269543464665,4,1595.0,1595.0,1591.0,1599.0,8.0,2.9154759474226504,8.5,1599.0,1591.0,-0.0050031269543464665,4,1595.0,1595.0,1591.0,1599.0,8.0,2.9154759474226504,8.5,1599.0,1591.0,-0.0050031269543464665,4
2001-01-08,1589.0,1591.0,1582.0,1593.0,11.0,4.049691346263317,16.4,1591.0,1582.0,-0.0056568196103079825,5,1589.0,1591.0,1582.0,1593.0,11.0,4.049691346263317,16.4,1591.0,1582.0,-0.0056568196103079825,5,1589.0,1591.0,1582.0,1593.0,11.0,4.049691346263317,16.4,1591.0,1582.0,-0.0056568196103079825,5
2001-01-15,1573.2,1573.0,1566.0,1581.0,15.0,6.079473661428265,36.96,1581.0,1566.0,-0.009487666034155597,5,1573.2,1573.0,1566.0,1581.0,15.0,6.079473661428265,36.96,1581.0,1566.0,-0.009487666034155597,5,1573.2,1573.0,1566.0,1581.0,15.0,6.079473661428265,36.96,1581.0,1566.0,-0.009487666034155597,5
2001-01-22,1543.8,1543.0,1528.0,1559.0,31.0,10.906878563548783,118.96,1559.0,1528.0,-0.019884541372674792,5,1543.8,1543.0,1528.0,1559.0,31.0,10.906878563548783,118.96,1559.0,1528.0,-0.019884541372674792,5,1543.8,1543.0,1528.0,1559.0,31.0,10.906878563548783,118.96,1559.0,1528.0,-0.019884541372674792,5
2001-01-29,1504.4,1504.0,1488.0,1523.0,35.0,12.93986089569745,167.44,1523.0,1488.0,-0.02298095863427446,5,1504.4,1504.0,1488.0,1523.0,35.0,12.93986089569745,167.44,1523.0,1488.0,-0.02298095863427446,5,1504.4,1504.0,1488.0,1523.0,35.0,12.93986089569745,167.44,1523.0,1488.0,-0.02298095863427446,5
2001-02-05,1463.4,1461.0,1449.0,1480.0,31.0,11.253443917308159,126.64000000000001,1480.0,1449.0,-0.020945945945945947,5,1463.4,1461.0,1449.0,1480.0,31.0,11.253443917308159,126.64000000000001,1480.0,1449.0,-0.020945945945945947,5,1463.4,1461.0,1449.0,1480.0,31.0,11.253443917308159,126.64000000000001,1480.0,1449.0,-0.020945945945945947,5
2001-02-12,1450.0,1446.0,1445.0,1461.0,16.0,6.260990336999411,39.2,1445.0,1461.0,0.011072664359861591,5,1450.0,1446.0,1445.0,1461.0,16.0,6.260990336999411,39.2,1445.0,1461.0,0.011072664359861591,5,1450.0,1446.0,1445.0,1461.0,16.0,6.260990336999411,39.2,1445.0,1461.0,0.011072664359861591,5
2001-02-19,1489.0,1488.0,1469.0,1510.0,41.0,15.033296378372908,226.0,1469.0,1510.0,0.027910142954390742,5,1489.0,1488.0,1469.0,1510.0,41.0,15.033296378372908,226.0,1469.0,1510.0,0.027910142954390742,5,1489.0,1488.0,1469.0,1510.0,41.0,15.033296378372908,226.0,1469.0,1510.0,0.027910142954390742,5
2001-02-26,1533.0,1537.0,1522.0,1538.0,16.0,6.0332412515993425,36.4,1522.0,1537.0,0.00985545335085414,5,1533.0,1537.0,1522.0,1538.0,16.0,6.0332412515993425,36.4,1522.0,1537.0,0.00985545335085414,5,1533.0,1537.0,1522.0,1538.0,16.0,6.0332412515993425,36.4,1522.0,1537.0,0.00985545335085414,5
2001-03-05,1519.0,1520.0,1500.0,1537.0,37.0,12.759310326189265,162.8,1537.0,1500.0,-0.024072869225764477,5,1519.0,1520.0,1500.0,1537.0,37.0,12.759310326189265,162.8,1537.0,1500.0,-0.024072869225764477,5,1519.0,1520.0,1500.0,1537.0,37.0,12.759310326189265,162.8,1537.0,1500.0,-0.024072869225764477,5
2001-03-12,1498.8,1497.0,1493.0,1506.0,13.0,4.621688003316537,21.360000000000003,1496.0,1506.0,0.0066844919786096255,5,1498.8,1497.0,1493.0,1506.0,13.0,4.621688003316537,21.360000000000003,1496.0,1506.0,0.0066844919786096255,5,1498.8,1497.0,1493.0,1506.0,13.0,4.621688003316537,21.360000000000003,1496.0,1506.0,0.0066844919786096255,5
2001-03-19,1506.2,1508.0,1502.0,1508.0,6.0,2.4,5.76,1508.0,1502.0,-0.003978779840848806,5,1506.2,1508.0,1502.0,1508.0,6.0,2.4,5.76,1508.0,1502.0,-0.003978779840848806,5,1506.2,1508.0,1502.0,1508.0,6.0,2.4,5.76,1508.0,1502.0,-0.003978779840848806,5
2001-03-26,1468.0,1468.0,1438.0,1496.0,58.0,21.279097725232617,452.8,1496.0,1438.0,-0.03877005347593583,5,1468.0,1468.0,1438.0,1496.0,58.0,21.279097725232617,452.8,1496.0,1438.0,-0.03877005347593583,5,1468.0,1468.0,1438.0,1496.0,58.0,21.279097725232617,452.8,1496.0,1438.0,-0.03877005347593583,5
2001-04-02,1425.6,1424.0,1423.0,1430.0,7.0,2.5768197453450252,6.640000000000001,1430.0,1427.0,-0.002097902097902098,5,1425.6,1424.0,1423.0,1430.0,7.0,2.5768197453450252,6.640000000000001,1430.0,1427.0,-0.002097902097902098,5,1425.6,1424.0,1423.0,1430.0,7.0,2.5768197453450252,6.640000000000001,1430.0,1427.0,-0.002097902097902098,5
2001-04-09,1428.0,1428.0,1427.0,1429.0,2.0,0.7071067811865476,0.5,1427.0,1429.0,0.001401541695865452,4,1428.0,1428.0,1427.0,1429.0,2.0,0.7071067811865476,0.5,1427.0,1429.0,0.001401541695865452,4,1428.0,1428.0,1427.0,1429.0,2.0,0.7071067811865476,0.5,1427.0,1429.0,0.001401541695865452,4
2001-04-16,1438.75,1436.5,1429.0,1453.0,24.0,9.33742469849155,87.1875,1429.0,1453.0,0.016794961511546535,4,1438.75,1436.5,1429.0,1453.0,24.0,9.33742469849155,87.1875,1429.0,1453.0,0.016794961511546535,4,1438.75,1436.5,1429.0,1453.0,24.0,9.33742469849155,87.1875,1429.0,1453.0,0.016794961511546535,4
2001-04-23,1461.6,1462.0,1460.0,1463.0,3.0,1.019803902718557,1.0400000000000003,1462.0,1461.0,-0.0006839945280437756,5,1461.6,1462.0,1460.0,1463.0,3.0,1.019803902718557,1.0400000000000003,1462.0,1461.0,-0.0006839945280437756,5,1461.6,1462.0,1460.0,1463.0,3.0,1.019803902718557,1.0400000000000003,1462.0,1461.0,-0.0006839945280437756,5
2001-04-30,1455.0,1454.0,1453.0,1459.0,6.0,2.280350850198276,5.2,1459.0,1456.0,-0.00205620287868403,5,1455.0,1454.0,1453.0,1459.0,6.0,2.280350850198276,5.2,1459.0,1456.0,-0.00205620287868403,5,1455.0,1454.0,1453.0,1459.0,6.0,2.280350850198276,5.2,1459.0,1456.0,-0.00205620287868403,5
2001-05-07,1468.75,1468.5,1460.0,1478.0,18.0,6.832825184358224,46.6875,1460.0,1478.0,0.012328767123287671,4,1468.75,1468.5,1460.0,1478.0,18.0,6.832825184358224,46.6875,1460.0,1478.0,0.012328767123287671,4,1468.75,1468.5,1460.0,1478.0,18.0,6.832825184358224,46.6875,1460.0,1478.0,0.012328767123287671,4
2001-05-14,1472.0,1473.0,1461.0,1481.0,20.0,7.58946638440411,57.6,1481.0,1461.0,-0.01350438892640108,5,1472.0,1473.0,1461.0,1481.0,20.0,7.58946638440411,57.6,1481.0,1461.0,-0.01350438892640108,5,1472.0,1473.0,1461.0,1481.0,20.0,7.58946638440411,57.6,1481.0,1461.0,-0.01350438892640108,5
