Date,CHN_mean,CHN_median,CHN_std,CHN_range,CHN_pct_change,EUR_mean,EUR_median,EUR_std,EUR_range,EUR_pct_change,GBP_mean,GBP_median,GBP_std,GBP_range,GBP_pct_change,USD_mean,USD_median,USD_std,USD_range,USD_pct_change,SDR_mean,SDR_median,SDR_std,SDR_range,SDR_pct_change,YEN_mean,YEN_median,YEN_std,YEN_range,YEN_pct_change,ZAR_mean,ZAR_median,ZAR_std,ZAR_range,ZAR_pct_change
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.083211,0.08317,0.000602941019131566,0.0015600000000000002,-0.008593106485535025,0.06046766666666666,0.06041,0.00035238870766171636,0.0009000000000000008,-0.0015576376593906763,0.09055866666666666,0.09046,0.00041232071669068627,0.0010600000000000026,-0.004847112163912416,0.06532333333333333,0.06525,0.00030448867067339925,0.0007800000000000029,-0.005738412271017691,11.013166666666667,10.993,0.0759898573248545,0.1860000000000003,-0.009019104026189556,1.3582906666666665,1.3599999999999999,0.006441180735876168,0.016119999999999957,0.00605509692137985
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.079615,0.07955,0.0007367022496823194,0.0020499999999999997,-0.0005257331374080385,0.0601,0.06015,0.00036383734379805463,0.0010500000000000006,0.005943675328593077,0.086505,0.086425,0.0005899121617224614,0.0016499999999999987,-0.0005655321323622406,0.062605,0.06255,0.0004977550672656848,0.001425000000000001,0.001131154691831668,10.2275,10.2075,0.1366386749426719,0.375,0.004580553367996405,1.417935,1.41935,0.01099996539869107,0.031124999999999847,0.00015302333972988785
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.07972,0.079675,0.0005357636746216117,0.00145,-0.0025871999198420676,0.06192,0.062025,0.0003604033384404717,0.0010500000000000023,0.002183907123761099,0.08862,0.08877499999999999,0.000625073291030913,0.0017250000000000043,-0.0003797013835327191,0.06353500000000001,0.0636,0.00035734537798731226,0.0009999999999999974,-0.001805283773634047,10.148,10.155000000000001,0.07208472218679735,0.19499999999999984,-0.011371495503396327,1.398045,1.39705,0.008138044516322199,0.022650000000000114,0.0022286375097465005
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.08072933333333333,0.08086,0.0003606654543032578,0.0009200000000000013,0.0012704949058054628,0.06318933333333333,0.06322,0.0003297287174304958,0.0009000000000000008,0.007949141746788856,0.08992,0.08996,0.0006137309153828769,0.0017000000000000042,0.010363484012076846,0.06439066666666667,0.06446,0.0002978812275263136,0.0008200000000000013,0.007198760764724937,10.1456,10.162,0.05796141427962239,0.15799999999999984,0.007602687701556685,1.3801293333333333,1.37856,0.006750019367185773,0.018480000000000007,-0.006722959989619512
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0817275,0.081825,0.00031367729460895003,0.0008250000000000063,0.0033635306333426856,0.06470999999999999,0.06470000000000001,0.00021899818420716708,0.0005999999999999998,-0.0003673684214582258,0.09263874999999999,0.09256249999999999,0.0002855067398051369,0.0007750000000000014,0.0013388096666009396,0.06574875,0.06571250000000001,0.0002020161843011782,0.0005250000000000012,0.0011276798138930193,10.131125,10.12375,0.0925591619717042,0.22750000000000004,-0.009055388117073872,1.35264875,1.3538000000000001,0.00399368144815703,0.010649999999999937,-0.0007699431019635561
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.08005599999999999,0.08005,0.00028244740766289266,0.0008199999999999985,0.0008044759764200768,0.062255000000000005,0.06237,0.00042765491724484705,0.0011799999999999992,0.004108410352211923,0.090397,0.09037999999999999,0.0005889945476464042,0.0016199999999999993,-0.002810224181406308,0.064105,0.06409000000000001,0.00030762050557927597,0.0008600000000000052,-0.0001700922976877614,9.843,9.852,0.05216389504986554,0.15,-0.002148389305754346,1.388211,1.38855,0.00670608649096717,0.018599999999999995,0.0009636833795723387
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0814025,0.0813625,0.00032375260656534235,0.0008749999999999973,0.006751205215491362,0.064995,0.064675,0.0008090597108033157,0.0020499999999999963,0.022671706470615522,0.09135875,0.09142499999999999,0.000774850253987335,0.0020750000000000005,0.0012525033256960824,0.06493375,0.0648875,0.0003607853028464902,0.0010000000000000009,0.0046469185685842265,9.54425,9.60625,0.13163587556663026,0.31750000000000034,-0.009031684454488018,1.37133375,1.372125,0.007536460303218242,0.020799999999999985,-0.00403760801309771
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.08388,0.08385,0.00017633613982567846,0.0005000000000000004,0.0032987955233291662,0.0705575,0.07055,0.0004235714007201027,0.0011999999999999962,-0.0002458717824186105,0.09282875,0.0927875,0.0003538661653427705,0.0010249999999999981,0.005383056023986383,0.06674625,0.06670000000000001,0.00017517046931565176,0.00047499999999999626,0.0045047596619909,9.665625,9.65,0.06910329924319565,0.16750000000000043,0.006290674795878331,1.33453625,1.3351875,0.0033663481334188475,0.009449999999999958,-0.0041105772105163646
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.084712,0.0847,0.00045898558934023457,0.0012399999999999993,-0.0046285223213508335,0.07236400000000001,0.07221999999999999,0.0006241725797499403,0.0016400000000000026,-0.008119844472936746,0.09490000000000001,0.09482,0.0005244878438805908,0.0015200000000000018,-0.005734493060828761,0.067856,0.06782,0.00037298021510966074,0.0010399999999999993,-0.004886055033952148,9.6328,9.628,0.04897920627227255,0.13800000000000026,-0.00055384569180109,1.314208,1.3149000000000002,0.007114648231238527,0.019799999999999995,0.005480357010847795
2016-09-01,0.05300833333333333,0.0,0.07496510391879381,0.159025,0.0,0.08435000000000001,0.0843,0.0004755994607303302,0.0012749999999999949,0.0012326090673390976,0.07207166666666667,0.072125,0.0004174087943992377,0.0011499999999999948,0.012015828882295673,0.09463999999999999,0.09475,0.0005590454051287189,0.001400000000000002,0.0026942380128117086,0.06764166666666666,0.067675,0.00033957006401923217,0.0009000000000000015,0.0030040437806531537,9.625,9.6325,0.030200972465331766,0.08749999999999991,-0.0007394810994214515,1.319175,1.318725,0.006896958359037723,0.018075000000000008,-0.0026000030416865744
